lat,lon,lang
14.60995556,121.11829295,en
-6.19208,107.00548,id
41.6786874,26.5627836,tr
-6.8897572,107.5948064,id
36.99284005,27.52832984,tr
50.54556617,3.0509695,fr
56.39413753,-3.48031368,en
-27.99213856,153.34751342,en
-7.4492137,109.2529598,id
-6.21528,106.86722,id
-6.15091382,106.87561109,id
51.56909084,4.81094009,nl
36.6743273,-6.115616,es
30.00702,31.49298,en
-6.23469,106.92192,id
40.88826762,-3.88802848,es
29.389999,48.003524,ar
24.75272483,46.68502154,fr
-2.98926745,104.7880207,id
-6.7185477,108.5498963,id
51.39663612,-0.07148088,en
29.389999,48.003524,ar
-6.97517,110.41117,en
55.9540863,-2.7818175,en
51.39893443,-0.22604702,en
37.4988158,127.0281943,en
-6.166,106.8155,en
-5.12566232,119.4149805,id
-6.23875,106.89424,id
28.04831484,-82.56885416,vi
-8.55559,115.45543,id
39.51477257,-119.84219062,en
37.22680747,-3.67969157,es
-5.17660455,119.43413273,id
6.44896594,3.62382813,en
14.57060123,121.02462314,tl
40.2053549,32.680047,tr
50.37864232,30.70744645,ru
50.73569202,-1.87372745,es
37.05028977,36.23103814,tr
53.86091247,-2.16169006,en
-6.9285075,107.6422584,id
35.43365583,136.73603489,ja
14.3060376,121.062949,en
43.08208717,141.50101681,ja
-8.65086689,115.14560578,en
33.8629436,35.595853,en
-8.7236125,115.1713444,en
41.64096328,2.01788047,es
41.26775226,-80.83380123,und
-3.9706212,122.5740912,id
38.0531544,-1.2057823,es
55.64714255,37.75470672,bg
-6.27696,106.9591766,id
48.89031,2.27896,fr
13.70932657,100.60124874,th
51.39890269,-0.22602879,en
39.9185318,32.86119453,tr
3.55712,98.67966,vi
37.674098,12.832923,it
-6.8030699,107.2221914,id
-6.7959865,106.7726997,en
23.8211814,86.4370933,hi
53.29365,-2.10845,und
21.63188273,39.21160944,ar
33.18649807,129.66625721,ja
29.389999,48.003524,ar
14.584001,121.1771423,tl
18.63797112,98.70275556,th
24.3972087,39.5900495,ar
55.0722391,-1.5326357,en
21.4078675,-157.9389003,en
40.318207,-3.7247945,es
3.69407131,101.51171114,id
-2.97760846,104.77009615,id
40.98039823,29.03697736,de
-6.36091686,106.91816528,id
-6.252818,106.830183,id
40.453545,-3.6982372,es
43.2442298,-2.8927845,es
40.46362179,-3.6169376,es
-7.7493426,110.398644,id
-3.2873639,114.5849088,id
55.6479226,37.41307087,uk
42.4536343,-2.4283375,es
49.24059847,28.49997742,ru
4.89764,7.01294,en
29.2878097,48.0206711,ar
-6.3167262,107.1433095,id
53.51336916,-6.46197341,en
41.03152106,28.97486329,tr
-7.4793464,112.6421375,id
18.1665229,120.5554,tl
13.82960266,100.53331121,th
3.21811,101.31358,id
26.03204,56.10342,ar
49.2687851,1.8941359,es
36.62749268,-4.50464322,es
-6.22646,106.60809,id
3.08854595,101.50938629,id
-21.20761127,-47.79285976,pt
40.426059,-3.6770296,de
3.1658961,101.6713723,id
0.0,0.0,id
36.42728445,28.20068389,en
47.07067681,15.42407985,en
-6.79456,107.65412,id
41.0743168,14.2544679,it
24.75081,46.77313,ar
-6.49263422,106.90656514,en
14.65613,120.99243,tl
21.4013036,39.8770977,ar
32.04265,118.77307,ko
-6.89343333,106.93682633,id
-18.75378431,-44.43128586,pt
37.674098,12.832923,it
28.05236705,-16.71044419,und
17.4520452,101.7309153,th
-7.36074,108.21884,id
45.4579951,8.94299657,en
52.2670663,20.9679067,tr
13.6360661,123.183551,tl
-4.54108,120.33462,id
-0.4610951,100.5848051,id
-7.04636,110.3945,id
41.0591688,28.9771039,tr
1.50768,103.92565,id
55.58812887,-4.49503671,en
15.09451045,120.62436935,tl
-6.2634725,106.9916615,id
53.7392078,-0.3957018,en
24.13088573,47.34912532,ar
19.92248064,99.85819923,th
1.26206,124.81378,id
57.35961677,-2.09315287,en
-7.7539,110.49565,id
51.59587853,-3.81955826,en
48.9483741,2.3604392,de
-5.15724,119.44734,en
24.4835757,39.6067122,ar
-6.25805,106.64303,id
29.389999,48.003524,ar
-6.2143223,106.8011133,id
48.93755644,2.35945551,fr
39.6363587,27.9081918,tr
-7.769508,110.3934988,id
-4.0075,119.62549,tl
42.92805665,10.76907037,it
39.44831298,-0.36806227,es
43.2367501,-2.8989429,es
-6.31397,106.95999,id
20.4317809,44.8462839,ar
26.44912629,50.07193963,ar
-7.3358234,108.21887467,id
57.38510079,21.53785944,lv
5.3546,100.417,id
36.57268,136.66647,ja
40.390932,49.8017516,en
21.5295943,39.9519876,ar
-7.84204,110.16465,id
-0.47081683,117.14270394,id
36.4554526,-6.2059599,pt
-0.0189132,109.3027458,id
-6.189264,106.6057534,en
-3.2871284,114.5847118,id
62.01920374,129.70399011,ru
14.5372047,121.0019346,en
52.9921091,6.9549703,nl
37.06295119,37.36269951,tr
0.0,0.0,id
1.37408991,103.85488833,en
56.01926603,92.79508609,ru
54.53042248,-1.22009844,en
40.2168132,29.0691911,tr
40.4746869,-3.3861501,es
25.11470291,43.59360717,ar
60.69393713,17.08998922,sv
14.713852,120.9861926,sl
37.72256091,27.2321301,tr
38.0180605,-3.3742911,es
-5.15428,119.424055,id
-4.13863,120.03252,id
-23.08497333,30.26778222,fi
48.96307532,2.55315893,fr
10.47372,7.44237,en
25.26287037,51.48183269,en
-6.5904409,106.8008325,id
52.05965015,-0.02634365,en
36.32226888,139.01238967,ja
5.94963387,116.10793079,id
39.892386,32.78822422,tr
-7.56197,112.64602,id
24.7793878,46.7241965,ar
-23.6453679,-46.6429925,pt
-6.8783437,107.5544977,id
-5.41342931,104.94341517,id
38.2524442,-2.8831531,es
-7.303039,112.7546185,en
1.4746077,124.8354715,en
-6.43033,106.81002,id
53.42346362,-2.24373205,en
49.19196701,-98.11286163,en
-28.07861635,153.41041072,tl
-6.39141,106.87899,id
-6.2031,106.79274,id
38.46807687,27.09621789,tr
50.9257945,-1.3481663,en
34.41056023,-119.85624782,en
48.88682154,2.2343475,fr
-7.7625467,110.3356667,en
51.3845371,1.3971794,en
-6.6247843,106.8105991,id
34.24502723,-77.88678792,en
-7.80309,110.41999,id
-6.13777,106.83156,id
33.74404628,130.48727392,ja
24.42024,54.55857,ar
49.0888058,17.5045648,en
-7.93267,112.60636,id
1.2996938,124.9099398,en
21.4060152,39.8096841,ar
53.7458663,91.4272252,en
-6.9605824,107.6078188,id
21.3855427,-157.99979554,en
-6.93869,107.7683,id
7.01199153,100.47918772,th
47.91183218,7.21105442,fr
43.25409075,76.90497267,id
2.91749205,101.68466757,id
48.8728678,2.3846038,fr
40.9252795,29.30521119,tr
51.35348717,0.53998685,und
-7.49524,112.4322,id
33.3921018,44.462777,ar
51.47334187,0.0839635,en
23.598139,58.5181985,tl
14.56417127,121.00047255,tl
50.8926015,4.2447531,fr
37.03303231,35.31156042,tr
-27.59007595,-48.55749571,pt
3.2430684,101.6638904,id
3.43461,101.1855,id
52.04638672,-1.85818253,en
-6.26709,107.02625,id
-33.4532783,-70.6656115,es
53.34836502,-6.37068143,nl
51.7951239,4.67244293,pt
-6.7871617,106.7814413,en
53.30074906,-6.2056034,en
51.53492887,-0.05117914,en
40.1660348,-4.2175192,es
47.17047317,-1.5352647,fr
52.83583397,-6.94724096,en
-8.17091085,113.71539164,id
3.36531119,101.2515296,en
52.381593,4.886271,nl
51.50732421,0.39775328,tl
-22.49508312,-41.92242832,pt
4.97093,6.36948,en
-6.22476279,106.82626273,id
-25.299605,-57.6249435,es
-19.5102562,-42.6315309,it
-6.4013117,107.4400133,ja
14.65301511,121.03332996,lv
1.5139501,103.9104567,id
52.09383809,0.42983539,en
-6.90993,107.60539,id
34.7907952,32.418673,el
51.19506584,-0.7811102,en
2.50661,102.82518,id
13.75961733,100.53828556,th
47.33449557,-122.17226318,en
59.60901839,15.2026487,en
51.74783707,-0.32626498,en
-6.7419864,108.2481701,id
31.240234,29.9569072,ar
28.3651684,45.9510255,ar
40.98099968,29.02076943,tr
-6.1302394,106.8116939,id
51.05983931,-113.37857357,en
38.37738681,-4.85897514,es
53.4869379,-2.36466062,en
-29.69372288,-51.14467905,pt
13.80754711,100.14736297,th
13.86526661,100.5477084,th
40.7975436,30.7466478,tr
50.86982907,-0.09062638,en
54.4683309,-6.36742637,en
45.48881261,9.21084876,pt
40.96414325,29.25966457,tr
-3.3162,114.60187,id
42.5243837,-8.6743639,es
24.79949,46.77903,ar
49.2534409,1.4436277,fr
39.0193573,-0.1761109,es
42.857895,-8.647033,es
-7.32322,108.22613,id
41.188432,29.234997,id
34.77098836,135.5198142,ja
-16.44367218,-39.06668854,es
-6.9131524,106.9373653,id
29.389999,48.003524,ar
29.389999,48.003524,ar
-7.55784,110.78927,id
13.7479,100.534513,en
52.51325226,-2.12699161,en
1.014485,102.7103724,en
-0.46511,100.5713,en
53.33251268,-6.34090916,en
2.73287372,102.00141959,id
1.4015447,103.9131734,en
50.45705436,-4.45157151,nl
59.87627322,30.44405882,ru
36.5841994,138.1341157,ja
41.079199,29.075332,tr
24.5171169,39.5621573,ar
-5.1857106,119.4438252,id
53.81289104,-7.02797486,en
-6.36248071,106.81351714,id
48.8541143,2.4756735,fr
59.87599609,30.99692066,ru
40.9216343,29.13383142,tr
14.35378109,121.04463658,tl
48.59176153,7.76860497,und
25.24095147,55.41840504,pt
41.3690857,2.05753756,es
47.9684336,1.971387,fr
-6.9997444,110.3861575,id
43.3124465,-7.6906792,pt
37.96903072,41.78093599,tr
33.58915899,130.82160073,ja
41.0082705,28.94954683,en
6.53704628,3.38944147,en
51.74544122,0.09663357,en
41.0738494,28.92370213,tr
-6.9385776,106.9261283,id
45.4885843,12.24141938,it
-6.95603365,110.38931361,id
55.810128,37.51503429,ru
-6.1680947,106.9161577,id
29.389999,48.003524,ar
50.8225586,-0.1492233,en
-6.5814676,106.7963644,id
-7.9348537,110.977286,id
18.95034926,-99.20110846,es
43.09577301,5.88402207,fr
41.04285067,29.00660992,tr
14.3139491,121.1166436,en
41.21251308,1.71823201,es
-7.1244618,112.3937283,id
16.4165923,120.5983017,id
-2.91334,104.62091,en
37.6198458,127.0071506,ko
-6.21609,106.62246,id
-6.28589162,106.93783762,id
51.01703213,2.30229848,fr
25.07874988,55.13481178,en
49.0340916,2.08364055,fr
35.03642967,136.95665867,ja
48.7903111,2.3125559,fr
50.87196478,4.26072925,fr
50.79529992,-0.97343306,en
-5.0890862,119.5316715,id
27.14973935,49.54662975,ar
26.31455,50.2185,ar
51.89924434,-8.40758075,en
-1.605413,103.6392656,id
43.31954882,-3.07388348,es
36.09376334,140.11103561,ja
26.44906196,50.07185117,ar
-5.13448,105.25619,sl
35.85612646,139.88714161,ja
29.18397592,48.11386037,ar
-6.90716,107.58562,id
54.72727469,20.47806616,ru
63.5664075,53.6680909,ru
-2.9032577,104.7679374,id
50.73114449,-1.15214473,en
29.389999,48.003524,ar
-6.9449754,107.6670126,id
48.94236134,4.34532995,fr
36.858004,30.746155,tr
-15.8091483,-48.1562852,pt
37.3517523,-5.9513773,es
1.29363339,103.85381349,en
-6.20146,106.88679,und
13.0181902,99.8606217,en
58.31246634,15.14728469,sv
48.86140736,2.38420313,nl
-3.29176,114.59858,id
-6.25284,106.68746,id
43.0252293,131.89294155,ru
1.2635393,103.82211007,ja
14.58740558,120.98072589,tl
-8.70441,115.2551,id
45.59694444,13.77694444,et
41.72722222,13.12138889,it
27.08481465,49.57740371,en
40.43419708,18.0432513,it
0.0,0.0,id
51.44785705,-0.12264996,en
13.13384,-59.60732,en
39.90453152,32.85425562,tr
-6.1876409,106.8063811,id
53.3438106,-6.2618853,en
55.72810226,37.64148292,ru
51.47416667,5.64583333,da
-6.387473,106.8174236,id
53.38257386,-3.02927731,en
40.59341881,-3.4960449,es
39.92150093,32.85372692,tr
42.1273918,-0.3999002,es
39.73255949,140.10157857,ja
1.52258,124.88241,id
-3.75088458,-73.24976164,es
58.03285023,56.01288787,ru
34.668135,135.500886,ja
39.88606826,-75.24811226,en
36.99940054,35.32609439,tr
-7.4786951,112.6421161,id
35.1108134,138.9030143,ja
48.11896612,16.5611525,tr
37.500892,127.0098765,ko
55.7532225,37.6215052,en
13.1002,99.94574,th
46.96318351,142.7467194,ru
45.75636094,9.13081557,it
1.49258789,103.71464872,id
44.9694809,-93.27758214,en
5.12455,97.1558936,id
-8.12371,115.06628,en
53.3438106,-6.2618853,en
36.21614039,-115.10189437,en
48.83312076,2.3209976,id
10.37748934,123.92453627,en
-0.8551,100.33518,id
52.04502243,8.47498432,en
37.7843635,-3.6049395,es
-6.9255609,107.6083214,id
51.49318458,0.10969551,en
-46.45518455,-67.49953542,es
-5.14581,119.41762,id
42.95017092,-91.8037379,en
-8.7100356,115.1869646,id
-23.9595986,-46.3402638,pt
51.44200336,-0.06698453,en
0.0,0.0,id
10.58137099,-66.99471597,es
34.650429,135.500302,ja
48.91759573,2.36813553,fr
-6.1692,106.90819,id
34.967096,135.772691,ja
36.6471206,139.7295978,ja
-6.11234,106.73765,nl
30.5121453,47.8289188,ar
41.0606042,28.9116063,tr
-6.5607745,106.6912335,id
-7.792693,110.3626119,id
37.9163953,-1.1620533,es
-6.98899,110.43555,tl
-6.62171,106.81488,id
-7.78702358,110.37322283,id
36.7912407,-4.4332399,es
-0.02234474,109.32903421,id
0.0,0.0,tl
53.71847857,-0.15795395,tl
15.72162,100.09711753,th
21.538861,39.2151554,ar
13.9671415,121.1716741,en
5.54713506,95.32080395,id
34.78122781,135.55237339,ja
-7.93922,112.62182,id
-6.2362123,106.9507436,vi
-7.1753709,112.6528997,id
41.0559917,28.891502,tr
13.72685654,100.72098999,th
-6.3105323,106.789656,fr
-23.7586704,-46.8147503,en
39.88115704,32.87212372,tr
0.0,0.0,id
40.9508808,29.3022519,und
2.82302,101.57457,en
50.627523,3.0231276,fr
52.04502347,8.47495896,en
-1.58048,103.62037,id
52.29666577,6.74597639,nl
47.9091698,1.9036696,fr
3.58509,98.65138,en
46.53158408,6.59485947,pt
48.647837,2.4029651,fr
40.9522181,-87.14721732,en
40.0231778,-6.1205387,es
55.0492436,-1.45530174,en
13.74615864,100.5329871,en
-6.15912049,106.92804597,id
48.734011,2.2598471,fr
40.7844547,-72.8567912,en
40.39515241,-3.71926333,id
-6.40252,106.89255,id
-15.8091483,-48.1562852,pt
-7.39405559,112.77667978,id
-6.19111,106.83756,id
-22.98030314,-43.40730429,pt
40.40023524,-3.71093029,es
51.22676198,4.42715154,nl
52.5861049,-2.1283502,en
14.06483738,100.75438083,th
27.55148841,-81.73102495,en
51.10722774,10.14877701,en
-6.20789,106.73603,lt
29.84761841,-97.94672151,en
-7.3209369,108.2225721,id
60.0012522,30.29679,ru
39.81936607,32.71130666,tr
-6.88926,107.52183,id
33.87894,-118.30667,en
35.29243865,136.99025254,ja
-0.9277712,100.364695,id
-22.86996728,-43.16704273,pt
14.97289471,102.09748979,th
-2.92939,104.78706,en
53.82268827,-1.44689167,en
-7.57529,110.82251,id
54.56841505,-5.90768206,en
42.3308816,9.49525655,fr
51.9261448,4.56175505,nl
29.389999,48.003524,ar
24.51646732,44.40728706,ar
16.40885484,120.59941292,en
35.3059013,-80.7979242,en
-6.10692,106.17609,en
-6.23019,106.87262,id
37.25783823,-7.20793511,es
45.48337701,12.25484159,it
53.38283703,-6.31342174,en
-6.19464267,106.89499221,en
7.0715202,-73.8485699,es
-6.2570777,106.7499399,id
40.4611228,-3.6433072,es
34.967096,135.772691,ja
51.61997977,-3.93172206,en
3.13076,101.49594,id
-6.65153658,108.40943553,id
21.4632121,39.9395315,ar
24.75270904,46.77413672,ar
13.81858254,100.05865384,th
56.9772136,24.1788664,lv
51.58354756,0.06993817,en
53.56309062,-2.21811687,en
48.96307299,2.55323202,fr
36.86544186,30.63601971,tr
41.00119493,28.86495933,tr
-7.7017048,109.7021295,id
35.17685879,139.633517,ja
-6.70583,108.54409,id
11.2361747,124.9834822,en
48.85216709,37.59731144,ru
48.3861971,3.038259,fr
0.0,0.0,id
15.70986798,100.12469698,th
36.6476513,138.2287529,ja
-7.57261,110.83128,id
-6.21685,106.8183,ja
27.343771,35.6960611,ar
5.54609,5.75655,en
29.389999,48.003524,ar
-1.6258,103.59201,id
39.64719943,27.88321492,tr
49.46625209,3.67778466,fr
33.43666575,-112.00797841,en
-0.45074,116.99683,id
-6.28716,107.03038,id
14.55789286,121.059421,en
53.42373197,-2.13785293,en
7.04957221,125.5585177,id
-33.69875698,150.91376469,en
35.66263149,139.69486501,ja
13.76900827,100.63758035,id
55.78959223,37.79238841,ru
48.87363866,2.35391571,fr
-6.28737739,106.81725,en
40.26776401,29.65225786,tr
50.42414856,30.66323853,uk
38.50579882,-78.61548881,en
53.94994067,-1.10763253,en
38.2333577,-0.5207946,es
39.90435066,32.80913002,en
-7.7660337,110.408636,id
34.200466,-118.44853878,en
14.6171894,120.9905668,tl
-6.89561762,107.70219568,id
2.9513339,101.585842,en
53.6770677,-1.57239009,en
17.0278931,54.172813,ar
56.06166546,-3.43478909,en
51.23700398,46.97526681,ru
-6.13891,106.92341,et
10.67676041,122.95341611,en
-6.4169631,106.8089029,id
26.40106,50.11862,ar
0.0,0.0,en
-1.6364428,103.5991012,id
43.28682109,5.46739038,und
52.1767636,-7.1488449,en
-5.134098,119.517774,und
53.38318621,-2.95439555,en
3.1766916,101.7412303,id
51.39500762,0.92199563,en
14.1438508,121.3144028,tl
53.088292,-2.44868693,en
37.91467453,28.33521667,tr
49.15447,2.27169,fr
29.389999,48.003524,ar
40.182269,29.016561,tr
41.3907083,-72.0800956,en
29.389999,48.003524,ar
-7.9249429,112.5961429,en
36.8202293,-2.8717677,pt
52.04042232,-1.77316136,en
51.74821597,-2.20784778,en
-5.15005,119.45222,en
-3.85896,102.31778,tr
35.4765593,133.0048365,ja
48.94954,2.45106,fr
-15.81038,-47.90239,pt
52.62378559,-1.09613551,en
24.20583917,55.7802468,ar
39.2978689,8.812626,it
29.389999,48.003524,ar
4.62759614,101.04606069,id
54.57264547,-1.32431819,en
51.74277156,-0.46950546,en
49.37331667,0.11340481,fr
14.26569764,120.9672761,en
-6.1960042,106.7558074,id
35.44047578,133.06148892,ja
37.3958464,-1.9433322,es
29.389999,48.003524,ar
28.99463871,-13.49002414,en
39.9261196,32.8952439,tr
37.6703796,127.0534297,ko
59.93852107,30.27715389,ru
7.13134765,125.62802889,en
-34.8971287,-60.0333179,es
-6.25739807,106.93636562,id
-3.05031,104.78401,id
51.7523305,0.11077952,en
40.3439896,-3.74772759,es
53.54133142,-1.17221902,en
41.9091968,12.39106937,en
2.94764,101.68029,tl
51.51181548,-0.12223209,en
14.53225348,120.98383784,en
43.10202291,141.32933216,ja
-6.28391,107.03065,id
46.82293579,-0.66549465,fr
-0.0511389,109.3686648,id
24.48091,39.60246,ar
40.98845072,28.82555008,en
-6.89354218,107.61245191,id
13.76742579,100.64223851,th
3.58251082,98.67117405,id
-8.62979,115.26118,id
48.9608394,2.601811,fr
-8.0617164,111.8629128,id
-7.6675649,109.9543689,id
-7.7671686,110.2884645,id
51.49396912,0.07489861,en
29.389999,48.003524,ar
56.96795368,21.97113276,lv
42.33312717,-83.04848769,en
-7.76596261,110.39188084,id
-23.48274721,-46.57675346,pt
34.46449371,135.37560445,ja
-6.93362,107.55094,id
-6.86304135,107.52065021,id
53.7284067,-1.8818357,en
13.7800742,100.60253724,th
-7.32258,112.77308,id
46.60506904,6.50791408,sk
21.35517998,40.27649422,ar
4.89394,7.00554,en
48.93201869,2.39370068,und
24.48648649,54.36732628,ar
3.08540999,101.52294354,pt
22.62753386,120.26420855,en
-6.15796675,106.92123127,id
31.96424894,34.80622172,he
-7.3025,112.7437,id
51.4394212,30.7400823,ru
41.194006,1.6060633,es
39.76875593,30.50693441,tr
41.004417,39.732522,tr
52.6272189,-1.66162619,en
38.45128656,27.21319914,tr
3.1272377,101.4259131,id
4.4705745,101.3769348,id
2.379298,102.2088191,id
53.365996,-1.50212858,en
48.87470011,2.58918295,fr
12.3863617,99.90250823,th
41.12321472,29.05641747,tr
55.0423746,73.289998,ru
-0.9545902,100.3724886,en
-8.70173,115.22337,id
15.15929449,120.05307525,en
3.6045593,98.7010184,id
51.2570751,-0.14332424,en
49.84328948,24.03327942,uk
-1.48844,102.10701,id
10.760023,106.6720648,vi
-5.3735,105.07836,id
36.46735887,-5.93707888,es
39.45532927,-77.9773557,en
35.26692918,136.86637673,ja
3.90622,103.26334,id
37.81809028,29.05558705,tr
-6.22384,106.80973,id
-6.7172517,107.0177813,en
45.67244543,-122.54819294,en
48.11840627,-0.71694036,fr
25.37688256,51.48647099,ar
0.48306,101.37518,id
41.25036144,32.68131028,tr
26.3673,43.93797,ar
13.7260094,100.4951284,th
49.10124192,1.43725072,fr
41.048022,29.02563994,tr
21.5991261,39.2050212,ar
42.4333818,-8.0706396,no
11.4815894,122.3042284,en
-6.24964,106.77247,en
45.63091553,12.58983104,it
-6.20323,106.93934,id
25.36445843,49.5747176,ar
48.6832089,2.17715012,fr
48.9091438,2.4567029,en
-5.4250637,105.2481334,und
59.87362902,30.46671831,und
-31.4230381,-64.1697458,es
8.4521006,124.62095043,et
-22.5130786,-44.1957363,pt
58.96808996,5.73084282,en
1.56963083,103.721165,id
-6.169979,106.8606663,en
-1.23621841,116.93287377,id
1.34012,124.83458,id
52.07043841,-0.50617696,en
-6.91308,107.58322,en
35.69,139.76,ja
51.88862179,0.90335601,en
34.18095378,-117.28935481,en
41.0031193,28.9019665,tr
-6.233668,106.865034,id
51.8971422,15.57141935,en
-0.1164,109.40485,id
35.5137884,139.5554611,ja
-6.35164,106.89005,en
3.20219813,101.73363447,id
-7.5415554,110.8150663,id
44.7884555,-0.6082896,und
51.72177501,-0.3047789,en
41.1186977,1.2481179,es
48.95851577,2.29410855,fr
14.5629349,121.0586599,en
-6.18307,106.95364,en
37.58174266,140.45349809,ja
31.61948719,-8.00958532,fr
35.422436,44.3375143,ar
51.12050333,-0.18937821,en
34.83833333,134.67,ja
51.44738909,-0.07176795,en
-6.87196,107.53915,id
53.34100035,83.77873105,en
48.9304256,2.4562415,nl
44.3331782,8.5106783,it
48.912477,2.4699574,fr
-6.8586395,107.5995192,id
-6.9295283,107.6250628,id
-22.5130786,-44.1957363,pt
31.9581157,35.8391696,id
2.3985555,102.2372,pl
-6.31888,106.77655,en
3.2519463,101.7008998,it
-6.21425,106.68068,en
3.2040595,101.7551805,id
14.65351521,121.04587539,en
-7.20758,107.84395,id
40.2716082,29.64653797,tr
32.69710874,-79.93818359,en
29.3352764,48.0088105,ar
38.00898,-3.36973,es
39.63472593,141.91176756,ja
3.60293,98.66512,en
-6.22465,106.80466,et
27.6747135,-99.46288396,en
37.8626065,-4.7829141,es
-21.59146619,-45.44536111,pt
52.645641,41.8839975,ru
45.75577011,4.85751652,fr
52.99140773,-2.19453738,en
3.59524,98.59341,en
51.33060363,-0.82579524,en
40.42641234,-3.67016396,es
-7.72243,110.47679,id
35.68903355,139.76948436,ja
14.5120244,-60.8649502,fr
14.6148489,121.0606301,tl
48.94930702,2.53207278,fr
48.87466649,2.58939488,und
45.5532192,8.9857861,es
51.37928887,-0.10605304,en
52.57460136,-1.03358233,en
-6.15111752,106.80993042,id
1.47548,124.83398,en
51.58167003,0.19779372,en
-6.38797,106.88139,id
-6.37508578,106.77827267,id
48.06190454,-1.72633719,fr
-5.15972,119.3938,en
48.87012969,2.71116652,fr
14.66204681,121.02912028,en
36.85925114,30.73593025,tr
61.60688905,9.72472969,und
-8.65667,115.14708,tl
-6.2090559,106.7778563,id
63.4238217,10.42704201,und
52.48588688,13.43908681,en
38.51542285,-1.70347245,pt
-7.83907,110.33076,id
3.01342,101.81135,id
-6.40107,106.85107,en
-6.20911,107.03417,en
-6.23601241,106.96988232,et
-6.75445,108.50803,id
41.37932446,36.21919922,tr
55.69379745,37.91221189,ru
21.35517998,40.27649422,ar
40.87975942,29.23189402,tr
3.56718857,99.00913571,id
48.9571795,2.4966493,fr
51.67910666,0.30166684,en
33.98721887,35.61907159,de
57.68920836,-4.16917708,en
35.4696005,139.62247074,ja
-7.86674737,112.5177884,et
26.37591901,43.89393412,ar
-6.4067641,107.487282,und
39.76397488,30.4935711,tr
43.55242668,6.96816072,fr
40.99003247,29.0229518,en
39.9899318,28.2009589,tr
42.99138369,-85.65841967,en
1.36108718,103.95144117,en
53.90381042,-1.69786261,en
36.6674536,-5.4494498,es
-7.8249646,110.2305867,id
53.49645569,-2.31015783,en
-6.94176,106.92282,en
37.18187416,140.99250949,ja
39.5245911,-0.4850464,es
-5.1806703,119.4585874,id
1.36762505,103.84854555,en
35.68091969,139.81360873,ja
40.95203535,29.40641123,tr
51.57086421,-0.14829056,tr
55.72309979,37.43913733,ru
51.90563236,-7.94558176,en
10.29042,-67.71085,es
39.78101953,30.47837019,tr
40.99003247,29.0229518,en
34.14232135,-117.59487078,en
13.992106,100.616857,id
-6.22899974,106.72939211,id
14.65990845,120.95071196,tl
-8.0320955,-34.91959965,pt
57.18126015,-2.14429766,en
40.3980599,-3.7725654,es
14.54192293,120.98979143,tl
3.17772,101.70108,id
-1.24688,116.89584,en
-28.70572801,-49.4661879,es
52.4781102,-1.8791242,en
26.44582,50.1266,en
34.70723368,137.51600929,ja
-2.74702,111.71994,en
6.0629691,102.0856583,id
1.5589066,110.3464786,id
41.80751797,12.50104346,it
-5.1861134,119.4162727,tl
40.3623033,-3.6838628,es
-7.4786951,112.6421161,id
32.79715582,-79.9504078,en
11.805918,99.792081,th
38.9882795,-1.8481451,es
-32.95876878,27.91233061,en
-33.70024149,150.90641383,en
1.48022,124.85564,id
-6.32575,106.73575,id
48.96373659,2.53826365,fr
-1.2351186,116.8508094,id
-6.26283747,106.78291264,sv
38.0485245,-3.9036925,es
21.453103,39.8602002,ar
29.389999,48.003524,ar
-6.4065575,106.81721875,fi
-6.9184,107.56437,id
52.8268329,-1.65432324,en
14.6838056,120.9802477,tl
37.4872248,126.8050542,ko
50.92464301,5.77902298,nl
-5.15194,119.41633,id
-7.38284,108.20827829,id
-6.36255,106.78478,en
34.05197798,-84.22328896,en
-8.19741,111.10336,id
51.1953714,0.2598367,en
-6.40252,106.89255,id
51.94667232,-2.05889423,en
39.89206897,32.82379597,tr
9.0505607,-79.46427033,es
-22.81352951,-43.24965477,pt
39.96595557,32.72425582,tr
31.96248172,34.77713606,he
55.38211226,-3.99642052,en
-1.2342674,116.8427817,id
1.67639401,101.44859085,id
47.82834249,1.93121708,und
36.715118,-4.628785,es
42.37123132,-70.96920627,en
26.0536995,50.514565,ar
13.87398408,100.45528458,th
-22.91147599,-47.05722127,und
18.0651037,120.6684101,en
-7.7708813,110.3947346,es
-25.66895,28.13023,tl
2.429424,102.2087418,de
44.56788039,20.47491217,pl
51.47904233,-3.17704229,en
61.48764009,21.7832481,fi
3.59347333,98.66341406,id
-7.53757,112.24316,id
53.28288605,-6.43892584,en
-32.2195279,-58.1422832,es
-6.253697,106.827102,id
42.50977043,-96.39563511,en
39.96208658,32.81245784,tr
33.03196713,-117.0476204,en
2.9955558,101.6008698,id
38.46302806,-2.01363249,fr
43.2779574,-2.9614422,es
24.6132861,46.69653054,en
14.31403883,121.03554258,en
52.25023923,-0.89110627,en
-7.26521,112.74852,pt
-6.5931952,106.8074056,id
15.48263576,120.95001916,tl
-33.87333145,150.86500208,en
32.49581641,-116.93631776,es
43.2939118,-71.5817546,en
39.06437254,26.8818866,tr
21.50120434,40.48675806,ar
-26.2718173,28.0153686,en
55.506198,-1.73619862,en
10.68113,-71.66885,es
26.39891997,50.0737091,ar
32.14707839,34.836659,he
47.2644817,39.653439,ru
29.66780646,-95.50441802,en
53.9825989,-9.9713733,pt
3.668446,101.0378767,id
51.37932157,1.34886712,en
52.44022143,-2.83573067,en
-7.0377547,107.7227249,en
36.5938546,-4.6447984,es
